p sp 100 5500
a 84 80 882
a 80 85 449
a 85 80 449
a 80 88 851
a 88 80 851
a 80 89 621
a 89 80 621
a 80 91 507
a 91 80 507
a 80 92 558
a 92 80 558
a 80 93 900
a 93 80 900
a 80 95 713
a 95 80 713
a 80 97 629
a 97 80 629
a 80 99 892
a 99 80 892
a 80 100 562
a 100 80 562
a 81 82 130
a 82 81 130
a 81 83 714
a 83 81 714
a 81 84 228
a 84 81 228
a 81 85 530
a 85 81 530
a 81 88 941
a 88 81 941
a 81 91 212
a 91 81 212
a 81 92 467
a 92 81 467
a 81 93 864
a 93 81 864
a 81 94 875
a 94 81 875
a 81 95 556
a 95 81 556
a 81 96 634
a 96 81 634
a 81 97 869
a 97 81 869
a 81 98 925
a 98 81 925
a 81 99 442
a 99 81 442
a 82 83 669
a 83 82 669
a 82 84 696
a 84 82 696
a 82 85 613
a 85 82 613
a 82 86 484
a 86 82 484
a 82 87 528
a 87 82 528
a 82 90 784
a 90 82 784
a 82 91 802
a 91 82 802
a 82 92 420
a 92 82 420
a 82 93 560
a 93 82 560
a 82 94 614
a 94 82 614
a 82 96 678
a 96 82 678
a 82 97 404
a 97 82 404
a 83 84 333
a 84 83 333
a 83 85 536
a 85 83 536
a 83 86 280
a 86 83 280
a 83 87 125
a 87 83 125
a 83 88 197
a 88 83 197
a 83 90 235
a 90 83 235
a 83 91 731
a 91 83 731
a 83 96 782
a 96 83 782
a 83 99 416
a 99 83 416
a 84 85 522
a 85 84 522
a 84 86 726
a 86 84 726
a 84 87 685
a 87 84 685
a 84 91 150
a 91 84 150
a 84 93 998
a 93 84 998
a 84 94 361
a 94 84 361
a 84 95 663
a 95 84 663
a 84 96 291
a 96 84 291
a 84 97 111
a 97 84 111
a 84 99 615
a 99 84 615
a 85 88 470
a 88 85 470
a 85 89 726
a 89 85 726
a 85 92 971
a 92 85 971
a 85 93 877
a 93 85 877
a 85 97 452
a 97 85 452
a 85 99 616
a 99 85 616
a 86 87 830
a 87 86 830
a 86 88 746
a 88 86 746
a 86 89 635
a 89 86 635
a 86 92 126
a 92 86 126
a 86 93 173
a 93 86 173
a 86 95 373
a 95 86 373
a 86 97 168
a 97 86 168
a 86 99 401
a 99 86 401
a 86 100 546
a 100 86 546
a 87 88 325
a 88 87 325
a 87 91 906
a 91 87 906
a 87 92 682
a 92 87 682
a 87 93 766
a 93 87 766
a 87 94 242
a 94 87 242
a 87 95 765
a 95 87 765
a 87 98 656
a 98 87 656
a 87 99 923
a 99 87 923
a 87 100 837
a 100 87 837
a 88 89 550
a 89 88 550
a 88 90 476
a 90 88 476
a 88 91 588
a 91 88 588
a 88 93 498
a 93 88 498
a 88 98 353
a 98 88 353
a 89 90 332
a 90 89 332
a 89 91 363
a 91 89 363
a 89 93 683
a 93 89 683
a 89 94 629
a 94 89 629
a 89 96 130
a 96 89 130
a 89 97 706
a 97 89 706
a 89 99 846
a 99 89 846
a 90 91 475
a 91 90 475
a 90 92 413
a 92 90 413
a 90 93 913
a 93 90 913
a 90 94 192
a 94 90 192
a 90 95 583
a 95 90 583
a 90 96 172
a 96 90 172
a 90 98 312
a 98 90 312
a 90 99 996
a 99 90 996
a 91 92 516
a 92 91 516
a 91 94 156
a 94 91 156
a 91 95 157
a 95 91 157
a 91 97 758
a 97 91 758
a 91 99 562
a 99 91 562
a 91 100 708
a 100 91 708
a 92 94 404
a 94 92 404
a 92 95 219
a 95 92 219
a 92 97 717
a 97 92 717
a 92 98 122
a 98 92 122
a 92 100 233
a 100 92 233
a 93 94 251
a 94 93 251
a 93 95 862
a 95 93 862
a 93 96 663
a 96 93 663
a 93 98 649
a 98 93 649
a 93 99 943
a 99 93 943
a 93 100 568
a 100 93 568
a 94 95 134
a 95 94 134
a 94 96 136
a 96 94 136
a 94 98 161
a 98 94 161
a 94 99 926
a 99 94 926
a 95 96 899
a 96 95 899
a 95 97 452
a 97 95 452
a 95 98 992
a 98 95 992
a 95 100 363
a 100 95 363
a 96 98 330
a 98 96 330
a 96 99 640
a 99 96 640
a 97 98 918
a 98 97 918
a 98 99 406
a 99 98 406
