p sp 100 7698
a 91 45 988
a 45 92 209
a 92 45 209
a 45 94 151
a 94 45 151
a 45 95 518
a 95 45 518
a 45 96 484
a 96 45 484
a 45 97 241
a 97 45 241
a 45 98 786
a 98 45 786
a 45 100 216
a 100 45 216
a 46 48 706
a 48 46 706
a 46 49 373
a 49 46 373
a 46 50 811
a 50 46 811
a 46 51 543
a 51 46 543
a 46 52 420
a 52 46 420
a 46 53 289
a 53 46 289
a 46 54 113
a 54 46 113
a 46 55 534
a 55 46 534
a 46 56 620
a 56 46 620
a 46 57 958
a 57 46 958
a 46 58 197
a 58 46 197
a 46 59 174
a 59 46 174
a 46 61 440
a 61 46 440
a 46 62 282
a 62 46 282
a 46 63 594
a 63 46 594
a 46 66 548
a 66 46 548
a 46 67 703
a 67 46 703
a 46 68 392
a 68 46 392
a 46 69 715
a 69 46 715
a 46 70 963
a 70 46 963
a 46 71 264
a 71 46 264
a 46 72 180
a 72 46 180
a 46 73 259
a 73 46 259
a 46 75 746
a 75 46 746
a 46 76 427
a 76 46 427
a 46 78 532
a 78 46 532
a 46 79 442
a 79 46 442
a 46 81 926
a 81 46 926
a 46 82 424
a 82 46 424
a 46 83 800
a 83 46 800
a 46 85 233
a 85 46 233
a 46 86 235
a 86 46 235
a 46 87 575
a 87 46 575
a 46 90 146
a 90 46 146
a 46 91 383
a 91 46 383
a 46 92 611
a 92 46 611
a 46 93 674
a 93 46 674
a 46 94 335
a 94 46 335
a 46 95 577
a 95 46 577
a 46 96 729
a 96 46 729
a 46 97 890
a 97 46 890
a 46 98 374
a 98 46 374
a 46 99 166
a 99 46 166
a 47 48 136
a 48 47 136
a 47 50 100
a 50 47 100
a 47 51 540
a 51 47 540
a 47 52 900
a 52 47 900
a 47 53 789
a 53 47 789
a 47 57 385
a 57 47 385
a 47 58 183
a 58 47 183
a 47 62 199
a 62 47 199
a 47 63 370
a 63 47 370
a 47 67 599
a 67 47 599
a 47 68 848
a 68 47 848
a 47 69 519
a 69 47 519
a 47 70 962
a 70 47 962
a 47 71 470
a 71 47 470
a 47 72 340
a 72 47 340
a 47 73 422
a 73 47 422
a 47 74 427
a 74 47 427
a 47 77 132
a 77 47 132
a 47 78 171
a 78 47 171
a 47 79 971
a 79 47 971
a 47 81 970
a 81 47 970
a 47 82 101
a 82 47 101
a 47 83 611
a 83 47 611
a 47 84 932
a 84 47 932
a 47 85 892
a 85 47 892
a 47 86 209
a 86 47 209
a 47 87 779
a 87 47 779
a 47 88 855
a 88 47 855
a 47 89 557
a 89 47 557
a 47 90 329
a 90 47 329
a 47 91 789
a 91 47 789
a 47 92 570
a 92 47 570
a 47 93 438
a 93 47 438
a 47 94 844
a 94 47 844
a 47 95 263
a 95 47 263
a 47 96 196
a 96 47 196
a 47 97 967
a 97 47 967
a 47 98 218
a 98 47 218
a 47 99 144
a 99 47 144
a 47 100 763
a 100 47 763
a 48 49 757
a 49 48 757
a 48 51 438
a 51 48 438
a 48 52 549
a 52 48 549
a 48 54 991
a 54 48 991
a 48 55 267
a 55 48 267
a 48 58 952
a 58 48 952
a 48 59 847
a 59 48 847
a 48 60 659
a 60 48 659
a 48 62 738
a 62 48 738
a 48 63 151
a 63 48 151
a 48 65 229
a 65 48 229
a 48 66 580
a 66 48 580
a 48 69 110
a 69 48 110
a 48 71 674
a 71 48 674
a 48 72 501
a 72 48 501
a 48 73 585
a 73 48 585
a 48 75 454
a 75 48 454
a 48 77 183
a 77 48 183
a 48 79 588
a 79 48 588
a 48 80 434
a 80 48 434
a 48 82 424
a 82 48 424
a 48 83 220
a 83 48 220
a 48 84 785
a 84 48 785
a 48 85 812
a 85 48 812
a 48 87 687
a 87 48 687
a 48 88 106
a 88 48 106
a 48 89 710
a 89 48 710
a 48 90 221
a 90 48 221
a 48 92 791
a 92 48 791
a 48 93 522
a 93 48 522
a 48 94 549
a 94 48 549
a 48 95 350
a 95 48 350
a 48 96 870
a 96 48 870
a 48 97 373
a 97 48 373
a 48 98 580
a 98 48 580
a 48 99 759
a 99 48 759
a 48 100 939
a 100 48 939
a 49 50 693
a 50 49 693
a 49 51 285
a 51 49 285
a 49 52 638
a 52 49 638
a 49 53 269
a 53 49 269
a 49 54 674
a 54 49 674
a 49 56 527
a 56 49 527
a 49 59 461
a 59 49 461
a 49 61 943
a 61 49 943
a 49 62 328
a 62 49 328
a 49 64 864
a 64 49 864
a 49 65 381
a 65 49 381
a 49 66 696
a 66 49 696
a 49 69 519
a 69 49 519
a 49 70 236
a 70 49 236
a 49 71 608
a 71 49 608
a 49 72 720
a 72 49 720
a 49 73 715
a 73 49 715
a 49 75 998
a 75 49 998
a 49 76 172
a 76 49 172
a 49 77 653
a 77 49 653
a 49 78 704
a 78 49 704
a 49 80 900
a 80 49 900
a 49 84 826
a 84 49 826
a 49 85 272
a 85 49 272
a 49 86 184
a 86 49 184
a 49 88 955
a 88 49 955
a 49 89 967
a 89 49 967
a 49 91 214
a 91 49 214
a 49 92 609
a 92 49 609
a 49 93 529
a 93 49 529
a 49 94 887
a 94 49 887
a 49 95 299
a 95 49 299
a 49 96 480
a 96 49 480
a 49 97 453
a 97 49 453
a 49 98 276
a 98 49 276
a 49 99 629
a 99 49 629
a 49 100 925
a 100 49 925
a 50 54 760
a 54 50 760
a 50 55 618
a 55 50 618
a 50 58 583
a 58 50 583
a 50 59 536
a 59 50 536
a 50 60 803
a 60 50 803
a 50 62 865
a 62 50 865
a 50 63 855
a 63 50 855
a 50 65 908
a 65 50 908
a 50 70 683
a 70 50 683
a 50 71 572
a 71 50 572
a 50 72 958
a 72 50 958
a 50 73 601
a 73 50 601
a 50 76 260
a 76 50 260
a 50 78 901
a 78 50 901
a 50 80 279
a 80 50 279
a 50 81 924
a 81 50 924
a 50 82 348
a 82 50 348
a 50 84 963
a 84 50 963
a 50 85 311
a 85 50 311
a 50 86 686
a 86 50 686
a 50 87 217
a 87 50 217
a 50 88 739
a 88 50 739
a 50 89 579
a 89 50 579
a 50 90 117
a 90 50 117
a 50 91 627
a 91 50 627
a 50 92 651
a 92 50 651
a 50 93 262
a 93 50 262
a 50 94 550
a 94 50 550
a 50 95 374
a 95 50 374
a 50 97 279
a 97 50 279
a 50 98 938
a 98 50 938
a 50 99 341
a 99 50 341
a 50 100 238
a 100 50 238
a 51 53 380
a 53 51 380
a 51 55 964
a 55 51 964
a 51 56 101
a 56 51 101
a 51 57 423
a 57 51 423
a 51 58 743
a 58 51 743
a 51 59 649
a 59 51 649
a 51 60 523
a 60 51 523
a 51 61 388
a 61 51 388
a 51 62 783
a 62 51 783
a 51 63 247
a 63 51 247
a 51 65 370
a 65 51 370
a 51 66 808
a 66 51 808
a 51 68 780
a 68 51 780
a 51 69 417
a 69 51 417
a 51 70 707
a 70 51 707
a 51 71 616
a 71 51 616
a 51 72 790
a 72 51 790
a 51 73 153
a 73 51 153
a 51 74 734
a 74 51 734
a 51 75 932
a 75 51 932
a 51 76 621
a 76 51 621
a 51 77 845
a 77 51 845
a 51 78 380
a 78 51 380
a 51 80 743
a 80 51 743
a 51 81 396
a 81 51 396
a 51 83 249
a 83 51 249
a 51 85 812
a 85 51 812
a 51 86 462
a 86 51 462
a 51 87 298
a 87 51 298
a 51 90 937
a 90 51 937
a 51 91 517
a 91 51 517
a 51 92 630
a 92 51 630
a 51 94 763
a 94 51 763
a 51 95 437
a 95 51 437
a 51 96 498
a 96 51 498
a 51 97 592
a 97 51 592
a 51 98 270
a 98 51 270
a 51 100 246
a 100 51 246
a 52 54 428
a 54 52 428
a 52 55 617
a 55 52 617
a 52 57 447
a 57 52 447
a 52 58 612
a 58 52 612
a 52 59 982
a 59 52 982
a 52 60 803
a 60 52 803
a 52 61 474
a 61 52 474
a 52 62 990
a 62 52 990
a 52 63 423
a 63 52 423
a 52 64 222
a 64 52 222
a 52 65 829
a 65 52 829
a 52 66 975
a 66 52 975
a 52 67 933
a 67 52 933
a 52 68 607
a 68 52 607
a 52 70 686
a 70 52 686
a 52 71 721
a 71 52 721
a 52 72 706
a 72 52 706
a 52 73 570
a 73 52 570
a 52 74 504
a 74 52 504
a 52 76 958
a 76 52 958
a 52 77 720
a 77 52 720
a 52 78 212
a 78 52 212
a 52 79 426
a 79 52 426
a 52 80 578
a 80 52 578
a 52 83 215
a 83 52 215
a 52 85 135
a 85 52 135
a 52 86 914
a 86 52 914
a 52 87 415
a 87 52 415
a 52 88 920
a 88 52 920
a 52 89 367
a 89 52 367
a 52 90 980
a 90 52 980
a 52 92 703
a 92 52 703
a 52 93 588
a 93 52 588
a 52 94 206
a 94 52 206
a 52 95 614
a 95 52 614
a 52 96 562
a 96 52 562
a 52 98 676
a 98 52 676
a 52 99 611
a 99 52 611
a 52 100 714
a 100 52 714
a 53 55 953
a 55 53 953
a 53 56 190
a 56 53 190
a 53 57 665
a 57 53 665
a 53 58 723
a 58 53 723
a 53 59 238
a 59 53 238
a 53 60 787
a 60 53 787
a 53 61 230
a 61 53 230
a 53 62 837
a 62 53 837
a 53 63 782
a 63 53 782
a 53 64 929
a 64 53 929
a 53 65 866
a 65 53 866
a 53 66 307
a 66 53 307
a 53 67 341
a 67 53 341
a 53 68 174
a 68 53 174
a 53 69 980
a 69 53 980
a 53 70 513
a 70 53 513
a 53 71 207
a 71 53 207
a 53 72 789
a 72 53 789
a 53 73 970
a 73 53 970
a 53 76 991
a 76 53 991
a 53 78 356
a 78 53 356
a 53 79 825
a 79 53 825
a 53 82 935
a 82 53 935
a 53 83 966
a 83 53 966
a 53 85 252
a 85 53 252
a 53 86 725
a 86 53 725
a 53 87 202
a 87 53 202
a 53 88 268
a 88 53 268
a 53 89 199
a 89 53 199
a 53 90 783
a 90 53 783
a 53 91 719
a 91 53 719
a 53 92 603
a 92 53 603
a 53 93 774
a 93 53 774
a 53 94 920
a 94 53 920
a 53 95 123
a 95 53 123
a 53 96 717
a 96 53 717
a 53 97 889
a 97 53 889
a 53 98 229
a 98 53 229
a 53 99 170
a 99 53 170
a 53 100 544
a 100 53 544
a 54 55 339
a 55 54 339
a 54 56 518
a 56 54 518
a 54 57 989
a 57 54 989
a 54 58 468
a 58 54 468
a 54 59 124
a 59 54 124
a 54 60 454
a 60 54 454
a 54 61 933
a 61 54 933
a 54 62 779
a 62 54 779
a 54 63 584
a 63 54 584
a 54 64 382
a 64 54 382
a 54 65 483
a 65 54 483
a 54 66 915
a 66 54 915
a 54 68 713
a 68 54 713
a 54 69 818
a 69 54 818
a 54 70 505
a 70 54 505
a 54 71 666
a 71 54 666
a 54 75 231
a 75 54 231
a 54 77 863
a 77 54 863
a 54 79 919
a 79 54 919
a 54 80 300
a 80 54 300
a 54 81 510
a 81 54 510
a 54 82 558
a 82 54 558
a 54 83 459
a 83 54 459
a 54 85 923
a 85 54 923
a 54 87 381
a 87 54 381
a 54 88 444
a 88 54 444
a 54 89 343
a 89 54 343
a 54 90 359
a 90 54 359
a 54 91 819
a 91 54 819
a 54 92 531
a 92 54 531
a 54 93 522
a 93 54 522
a 54 95 520
a 95 54 520
a 54 96 529
a 96 54 529
a 54 97 712
a 97 54 712
a 54 98 878
a 98 54 878
a 54 100 423
a 100 54 423
a 55 56 328
a 56 55 328
a 55 57 844
a 57 55 844
a 55 58 924
a 58 55 924
a 55 59 400
a 59 55 400
a 55 60 656
a 60 55 656
a 55 61 991
a 61 55 991
a 55 62 544
a 62 55 544
a 55 63 570
a 63 55 570
a 55 65 248
a 65 55 248
a 55 66 280
a 66 55 280
a 55 68 664
a 68 55 664
a 55 69 523
a 69 55 523
a 55 70 690
a 70 55 690
a 55 71 123
a 71 55 123
a 55 72 541
a 72 55 541
a 55 73 510
a 73 55 510
a 55 74 343
a 74 55 343
a 55 75 143
a 75 55 143
a 55 76 987
a 76 55 987
a 55 77 399
a 77 55 399
a 55 78 846
a 78 55 846
a 55 79 450
a 79 55 450
a 55 80 733
a 80 55 733
a 55 82 900
a 82 55 900
a 55 83 607
a 83 55 607
a 55 85 806
a 85 55 806
a 55 86 717
a 86 55 717
a 55 87 368
a 87 55 368
a 55 88 730
a 88 55 730
a 55 89 433
a 89 55 433
a 55 91 885
a 91 55 885
a 55 93 541
a 93 55 541
a 55 95 805
a 95 55 805
a 55 96 603
a 96 55 603
a 55 97 768
a 97 55 768
a 55 98 843
a 98 55 843
a 55 99 103
a 99 55 103
a 55 100 895
a 100 55 895
a 56 57 719
a 57 56 719
a 56 59 318
a 59 56 318
a 56 61 261
a 61 56 261
a 56 62 290
a 62 56 290
a 56 63 691
a 63 56 691
a 56 64 525
a 64 56 525
a 56 65 821
a 65 56 821
a 56 66 159
a 66 56 159
a 56 67 453
a 67 56 453
a 56 68 825
a 68 56 825
a 56 69 475
a 69 56 475
a 56 70 375
a 70 56 375
a 56 71 120
a 71 56 120
a 56 72 706
a 72 56 706
a 56 74 923
a 74 56 923
a 56 75 822
a 75 56 822
a 56 76 885
a 76 56 885
a 56 77 753
a 77 56 753
a 56 78 462
a 78 56 462
a 56 79 228
a 79 56 228
a 56 80 193
a 80 56 193
a 56 83 672
a 83 56 672
a 56 86 292
a 86 56 292
a 56 87 937
a 87 56 937
a 56 88 626
a 88 56 626
a 56 89 384
a 89 56 384
a 56 90 434
a 90 56 434
a 56 91 104
a 91 56 104
a 56 93 106
a 93 56 106
a 56 94 862
a 94 56 862
a 56 95 668
a 95 56 668
a 56 96 558
a 96 56 558
a 56 97 986
a 97 56 986
a 56 98 790
a 98 56 790
a 56 99 773
a 99 56 773
a 56 100 553
a 100 56 553
a 57 59 512
a 59 57 512
a 57 60 265
a 60 57 265
a 57 62 573
a 62 57 573
a 57 63 777
a 63 57 777
a 57 64 1000
a 64 57 1000
a 57 65 979
a 65 57 979
a 57 66 128
a 66 57 128
a 57 67 657
a 67 57 657
a 57 68 768
a 68 57 768
a 57 69 363
a 69 57 363
a 57 70 553
a 70 57 553
a 57 72 257
a 72 57 257
a 57 73 532
a 73 57 532
a 57 74 110
a 74 57 110
a 57 76 832
a 76 57 832
a 57 77 562
a 77 57 562
a 57 78 348
a 78 57 348
a 57 79 112
a 79 57 112
a 57 80 168
a 80 57 168
a 57 81 647
a 81 57 647
a 57 82 523
a 82 57 523
a 57 83 873
a 83 57 873
a 57 84 936
a 84 57 936
a 57 85 316
a 85 57 316
a 57 86 176
a 86 57 176
a 57 88 886
a 88 57 886
a 57 90 819
a 90 57 819
a 57 91 790
a 91 57 790
a 57 92 650
a 92 57 650
a 57 93 809
a 93 57 809
a 57 94 194
a 94 57 194
a 57 95 568
a 95 57 568
a 57 96 854
a 96 57 854
a 57 97 229
a 97 57 229
a 57 98 794
a 98 57 794
a 57 99 167
a 99 57 167
a 57 100 722
a 100 57 722
a 58 59 564
a 59 58 564
a 58 60 528
a 60 58 528
a 58 61 410
a 61 58 410
a 58 63 218
a 63 58 218
a 58 64 659
a 64 58 659
a 58 65 910
a 65 58 910
a 58 66 564
a 66 58 564
a 58 67 710
a 67 58 710
a 58 68 796
a 68 58 796
a 58 69 606
a 69 58 606
a 58 70 312
a 70 58 312
a 58 73 448
a 73 58 448
a 58 74 570
a 74 58 570
a 58 75 941
a 75 58 941
a 58 76 509
a 76 58 509
a 58 78 316
a 78 58 316
a 58 80 722
a 80 58 722
a 58 81 489
a 81 58 489
a 58 82 570
a 82 58 570
a 58 83 804
a 83 58 804
a 58 84 355
a 84 58 355
a 58 85 972
a 85 58 972
a 58 86 659
a 86 58 659
a 58 87 111
a 87 58 111
a 58 88 771
a 88 58 771
a 58 89 600
a 89 58 600
a 58 91 942
a 91 58 942
a 58 92 296
a 92 58 296
a 58 94 178
a 94 58 178
a 58 96 719
a 96 58 719
a 58 97 637
a 97 58 637
a 58 98 722
a 98 58 722
a 58 100 548
a 100 58 548
a 59 61 961
a 61 59 961
a 59 64 227
a 64 59 227
a 59 65 131
a 65 59 131
a 59 70 641
a 70 59 641
a 59 71 949
a 71 59 949
a 59 72 430
a 72 59 430
a 59 73 776
a 73 59 776
a 59 74 742
a 74 59 742
a 59 75 267
a 75 59 267
a 59 76 368
a 76 59 368
a 59 77 964
a 77 59 964
a 59 78 176
a 78 59 176
a 59 80 217
a 80 59 217
a 59 82 579
a 82 59 579
a 59 83 540
a 83 59 540
a 59 84 682
a 84 59 682
a 59 85 742
a 85 59 742
a 59 87 945
a 87 59 945
a 59 88 949
a 88 59 949
a 59 89 423
a 89 59 423
a 59 90 103
a 90 59 103
a 59 91 154
a 91 59 154
a 59 92 818
a 92 59 818
a 59 94 281
a 94 59 281
a 59 95 241
a 95 59 241
a 59 96 646
a 96 59 646
a 59 97 927
a 97 59 927
a 59 98 891
a 98 59 891
a 59 99 196
a 99 59 196
a 59 100 297
a 100 59 297
a 60 61 462
a 61 60 462
a 60 63 136
a 63 60 136
a 60 64 396
a 64 60 396
a 60 65 278
a 65 60 278
a 60 66 327
a 66 60 327
a 60 68 140
a 68 60 140
a 60 69 663
a 69 60 663
a 60 70 739
a 70 60 739
a 60 71 342
a 71 60 342
a 60 72 722
a 72 60 722
a 60 73 242
a 73 60 242
a 60 75 185
a 75 60 185
a 60 76 792
a 76 60 792
a 60 77 561
a 77 60 561
a 60 78 376
a 78 60 376
a 60 79 126
a 79 60 126
a 60 80 314
a 80 60 314
a 60 81 998
a 81 60 998
a 60 82 985
a 82 60 985
a 60 84 977
a 84 60 977
a 60 86 830
a 86 60 830
a 60 87 883
a 87 60 883
a 60 88 820
a 88 60 820
a 60 89 894
a 89 60 894
a 60 92 763
a 92 60 763
a 60 93 585
a 93 60 585
a 60 94 873
a 94 60 873
a 60 95 332
a 95 60 332
a 60 98 982
a 98 60 982
a 60 99 859
a 99 60 859
a 60 100 115
a 100 60 115
a 61 63 964
a 63 61 964
a 61 64 192
a 64 61 192
a 61 65 478
a 65 61 478
a 61 66 253
a 66 61 253
a 61 67 181
a 67 61 181
a 61 68 512
a 68 61 512
a 61 69 819
a 69 61 819
a 61 70 286
a 70 61 286
a 61 71 916
a 71 61 916
a 61 72 405
a 72 61 405
a 61 74 248
a 74 61 248
a 61 76 112
a 76 61 112
a 61 77 648
a 77 61 648
a 61 78 546
a 78 61 546
a 61 79 356
a 79 61 356
a 61 82 152
a 82 61 152
a 61 83 985
a 83 61 985
a 61 84 164
a 84 61 164
a 61 85 421
a 85 61 421
a 61 86 586
a 86 61 586
a 61 88 741
a 88 61 741
a 61 89 149
a 89 61 149
a 61 91 809
a 91 61 809
a 61 93 560
a 93 61 560
a 61 94 509
a 94 61 509
a 61 95 455
a 95 61 455
a 61 96 930
a 96 61 930
a 61 97 856
a 97 61 856
a 61 98 956
a 98 61 956
a 61 99 256
a 99 61 256
a 61 100 559
a 100 61 559
a 62 63 853
a 63 62 853
a 62 64 888
a 64 62 888
a 62 65 948
a 65 62 948
a 62 66 685
a 66 62 685
a 62 67 301
a 67 62 301
a 62 68 274
a 68 62 274
a 62 70 738
a 70 62 738
a 62 71 784
a 71 62 784
a 62 72 510
a 72 62 510
a 62 73 928
a 73 62 928
a 62 74 560
a 74 62 560
a 62 76 230
a 76 62 230
a 62 77 418
a 77 62 418
a 62 78 906
a 78 62 906
a 62 79 518
a 79 62 518
a 62 81 330
a 81 62 330
a 62 83 503
a 83 62 503
a 62 84 533
a 84 62 533
a 62 85 221
a 85 62 221
a 62 86 517
a 86 62 517
a 62 88 579
a 88 62 579
a 62 89 646
a 89 62 646
a 62 90 823
a 90 62 823
a 62 91 333
a 91 62 333
a 62 92 600
a 92 62 600
a 62 93 578
a 93 62 578
a 62 95 455
a 95 62 455
a 62 97 153
a 97 62 153
a 62 98 475
a 98 62 475
a 62 99 169
a 99 62 169
a 62 100 788
a 100 62 788
a 63 64 598
a 64 63 598
a 63 66 465
a 66 63 465
a 63 67 335
a 67 63 335
a 63 69 426
a 69 63 426
a 63 70 871
a 70 63 871
a 63 73 599
a 73 63 599
a 63 76 996
a 76 63 996
a 63 77 586
a 77 63 586
a 63 78 473
a 78 63 473
a 63 82 322
a 82 63 322
a 63 83 664
a 83 63 664
a 63 84 147
a 84 63 147
a 63 85 542
a 85 63 542
a 63 86 264
a 86 63 264
a 63 87 577
a 87 63 577
a 63 88 430
a 88 63 430
a 63 89 426
a 89 63 426
a 63 90 876
a 90 63 876
a 63 91 999
a 91 63 999
a 63 92 942
a 92 63 942
a 63 93 513
a 93 63 513
a 63 94 656
a 94 63 656
a 63 95 287
a 95 63 287
a 63 96 598
a 96 63 598
a 63 97 499
a 97 63 499
a 63 98 759
a 98 63 759
a 63 99 779
a 99 63 779
a 63 100 563
a 100 63 563
a 64 66 685
a 66 64 685
a 64 67 595
a 67 64 595
a 64 68 470
a 68 64 470
a 64 69 511
a 69 64 511
a 64 70 186
a 70 64 186
a 64 72 934
a 72 64 934
a 64 73 279
a 73 64 279
a 64 74 864
a 74 64 864
a 64 75 695
a 75 64 695
a 64 77 548
a 77 64 548
a 64 78 124
a 78 64 124
a 64 79 457
a 79 64 457
a 64 80 639
a 80 64 639
a 64 81 316
a 81 64 316
a 64 82 669
a 82 64 669
a 64 83 844
a 83 64 844
a 64 84 177
a 84 64 177
a 64 85 884
a 85 64 884
a 64 86 433
a 86 64 433
a 64 87 752
a 87 64 752
a 64 88 384
a 88 64 384
a 64 89 890
a 89 64 890
a 64 90 992
a 90 64 992
a 64 91 704
a 91 64 704
a 64 92 264
a 92 64 264
a 64 93 544
a 93 64 544
a 64 94 913
a 94 64 913
a 64 95 527
a 95 64 527
a 64 96 288
a 96 64 288
a 64 97 231
a 97 64 231
a 64 98 953
a 98 64 953
a 64 100 631
a 100 64 631
a 65 67 724
a 67 65 724
a 65 68 978
a 68 65 978
a 65 69 123
a 69 65 123
a 65 70 434
a 70 65 434
a 65 73 315
a 73 65 315
a 65 75 288
a 75 65 288
a 65 76 174
a 76 65 174
a 65 77 630
a 77 65 630
a 65 78 482
a 78 65 482
a 65 79 974
a 79 65 974
a 65 80 847
a 80 65 847
a 65 81 981
a 81 65 981
a 65 82 701
a 82 65 701
a 65 83 996
a 83 65 996
a 65 84 551
a 84 65 551
a 65 86 999
a 86 65 999
a 65 87 217
a 87 65 217
a 65 88 195
a 88 65 195
a 65 89 381
a 89 65 381
a 65 90 621
a 90 65 621
a 65 91 188
a 91 65 188
a 65 92 254
a 92 65 254
a 65 93 938
a 93 65 938
a 65 94 223
a 94 65 223
a 65 95 651
a 95 65 651
a 65 96 677
a 96 65 677
a 65 97 324
a 97 65 324
a 65 98 444
a 98 65 444
a 65 99 590
a 99 65 590
a 65 100 872
a 100 65 872
a 66 68 282
a 68 66 282
a 66 69 610
a 69 66 610
a 66 70 764
a 70 66 764
a 66 71 271
a 71 66 271
a 66 73 906
a 73 66 906
a 66 75 119
a 75 66 119
a 66 76 449
a 76 66 449
a 66 77 849
a 77 66 849
a 66 78 341
a 78 66 341
a 66 79 100
a 79 66 100
a 66 80 748
a 80 66 748
a 66 81 989
a 81 66 989
a 66 82 139
a 82 66 139
a 66 83 855
a 83 66 855
a 66 84 144
a 84 66 144
a 66 85 346
a 85 66 346
a 66 86 749
a 86 66 749
a 66 87 218
a 87 66 218
a 66 89 310
a 89 66 310
a 66 91 186
a 91 66 186
a 66 92 648
a 92 66 648
a 66 93 435
a 93 66 435
a 66 94 121
a 94 66 121
a 66 95 109
a 95 66 109
a 66 96 950
a 96 66 950
a 66 97 263
a 97 66 263
a 66 98 476
a 98 66 476
a 66 99 637
a 99 66 637
a 66 100 101
a 100 66 101
a 67 68 879
a 68 67 879
a 67 69 897
a 69 67 897
a 67 71 723
a 71 67 723
a 67 72 187
a 72 67 187
a 67 73 257
a 73 67 257
a 67 74 855
a 74 67 855
a 67 76 117
a 76 67 117
a 67 77 467
a 77 67 467
a 67 80 466
a 80 67 466
a 67 81 174
a 81 67 174
a 67 82 765
a 82 67 765
a 67 83 597
a 83 67 597
a 67 87 662
a 87 67 662
a 67 88 469
a 88 67 469
a 67 90 503
a 90 67 503
a 67 91 815
a 91 67 815
a 67 92 587
a 92 67 587
a 67 93 157
a 93 67 157
a 67 94 522
a 94 67 522
a 67 95 720
a 95 67 720
a 67 96 787
a 96 67 787
a 67 97 815
a 97 67 815
a 67 98 743
a 98 67 743
a 67 99 510
a 99 67 510
a 67 100 243
a 100 67 243
a 68 69 821
a 69 68 821
a 68 70 188
a 70 68 188
a 68 71 131
a 71 68 131
a 68 73 461
a 73 68 461
a 68 75 787
a 75 68 787
a 68 76 128
a 76 68 128
a 68 77 931
a 77 68 931
a 68 78 310
a 78 68 310
a 68 79 823
a 79 68 823
a 68 81 249
a 81 68 249
a 68 82 129
a 82 68 129
a 68 83 705
a 83 68 705
a 68 84 892
a 84 68 892
a 68 86 549
a 86 68 549
a 68 87 891
a 87 68 891
a 68 88 198
a 88 68 198
a 68 89 226
a 89 68 226
a 68 90 250
a 90 68 250
a 68 91 713
a 91 68 713
a 68 92 320
a 92 68 320
a 68 93 289
a 93 68 289
a 68 94 635
a 94 68 635
a 68 95 686
a 95 68 686
a 68 97 848
a 97 68 848
a 68 98 330
a 98 68 330
a 68 100 867
a 100 68 867
a 69 71 848
a 71 69 848
a 69 72 886
a 72 69 886
a 69 73 193
a 73 69 193
a 69 74 372
a 74 69 372
a 69 76 401
a 76 69 401
a 69 77 829
a 77 69 829
a 69 78 621
a 78 69 621
a 69 79 357
a 79 69 357
a 69 82 134
a 82 69 134
a 69 83 674
a 83 69 674
a 69 84 536
a 84 69 536
a 69 85 382
a 85 69 382
a 69 86 602
a 86 69 602
a 69 87 359
a 87 69 359
a 69 88 390
a 88 69 390
a 69 90 378
a 90 69 378
a 69 91 997
a 91 69 997
a 69 93 274
a 93 69 274
a 69 94 899
a 94 69 899
a 69 95 219
a 95 69 219
a 69 96 483
a 96 69 483
a 69 97 375
a 97 69 375
a 69 98 241
a 98 69 241
a 69 99 700
a 99 69 700
a 69 100 536
a 100 69 536
a 70 71 852
a 71 70 852
a 70 72 374
a 72 70 374
a 70 73 151
a 73 70 151
a 70 74 103
a 74 70 103
a 70 76 829
a 76 70 829
a 70 78 700
a 78 70 700
a 70 79 665
a 79 70 665
a 70 80 388
a 80 70 388
a 70 81 454
a 81 70 454
a 70 82 472
a 82 70 472
a 70 83 353
a 83 70 353
a 70 84 160
a 84 70 160
a 70 85 546
a 85 70 546
a 70 86 345
a 86 70 345
a 70 88 775
a 88 70 775
a 70 89 140
a 89 70 140
a 70 90 226
a 90 70 226
a 70 91 250
a 91 70 250
a 70 92 216
a 92 70 216
a 70 93 722
a 93 70 722
a 70 94 306
a 94 70 306
a 70 95 815
a 95 70 815
a 70 96 429
a 96 70 429
a 70 98 142
a 98 70 142
a 70 99 947
a 99 70 947
a 70 100 408
a 100 70 408
a 71 72 432
a 72 71 432
a 71 73 968
a 73 71 968
a 71 74 720
a 74 71 720
a 71 75 769
a 75 71 769
a 71 76 220
a 76 71 220
a 71 78 997
a 78 71 997
a 71 79 209
a 79 71 209
a 71 80 892
a 80 71 892
a 71 81 910
a 81 71 910
a 71 82 913
a 82 71 913
a 71 83 194
a 83 71 194
a 71 84 575
a 84 71 575
a 71 85 768
a 85 71 768
a 71 86 618
a 86 71 618
a 71 87 225
a 87 71 225
a 71 88 686
a 88 71 686
a 71 89 864
a 89 71 864
a 71 91 408
a 91 71 408
a 71 92 779
a 92 71 779
a 71 93 932
a 93 71 932
a 71 94 882
a 94 71 882
a 71 95 415
a 95 71 415
a 71 96 175
a 96 71 175
a 71 97 641
a 97 71 641
a 71 98 895
a 98 71 895
a 71 99 264
a 99 71 264
a 71 100 469
a 100 71 469
a 72 73 206
a 73 72 206
a 72 74 293
a 74 72 293
a 72 75 775
a 75 72 775
a 72 77 536
a 77 72 536
a 72 79 289
a 79 72 289
a 72 81 940
a 81 72 940
a 72 83 896
a 83 72 896
a 72 85 835
a 85 72 835
a 72 86 893
