p sp 100 6598
a 84 57 719
a 57 89 496
a 89 57 496
a 57 90 252
a 90 57 252
a 57 91 871
a 91 57 871
a 57 92 760
a 92 57 760
a 57 93 110
a 93 57 110
a 57 94 937
a 94 57 937
a 57 95 527
a 95 57 527
a 57 98 465
a 98 57 465
a 57 99 665
a 99 57 665
a 57 100 338
a 100 57 338
a 58 59 628
a 59 58 628
a 58 60 985
a 60 58 985
a 58 61 757
a 61 58 757
a 58 62 412
a 62 58 412
a 58 63 207
a 63 58 207
a 58 65 163
a 65 58 163
a 58 66 728
a 66 58 728
a 58 67 469
a 67 58 469
a 58 71 411
a 71 58 411
a 58 72 271
a 72 58 271
a 58 73 563
a 73 58 563
a 58 75 508
a 75 58 508
a 58 76 517
a 76 58 517
a 58 77 423
a 77 58 423
a 58 78 649
a 78 58 649
a 58 80 400
a 80 58 400
a 58 81 948
a 81 58 948
a 58 83 968
a 83 58 968
a 58 84 728
a 84 58 728
a 58 85 633
a 85 58 633
a 58 86 502
a 86 58 502
a 58 87 436
a 87 58 436
a 58 88 486
a 88 58 486
a 58 90 470
a 90 58 470
a 58 91 870
a 91 58 870
a 58 92 130
a 92 58 130
a 58 94 683
a 94 58 683
a 58 95 418
a 95 58 418
a 58 96 773
a 96 58 773
a 58 99 331
a 99 58 331
a 59 60 132
a 60 59 132
a 59 61 161
a 61 59 161
a 59 62 867
a 62 59 867
a 59 63 940
a 63 59 940
a 59 64 924
a 64 59 924
a 59 65 421
a 65 59 421
a 59 67 816
a 67 59 816
a 59 68 399
a 68 59 399
a 59 70 580
a 70 59 580
a 59 71 155
a 71 59 155
a 59 72 917
a 72 59 917
a 59 73 390
a 73 59 390
a 59 74 132
a 74 59 132
a 59 76 301
a 76 59 301
a 59 77 798
a 77 59 798
a 59 79 629
a 79 59 629
a 59 81 251
a 81 59 251
a 59 82 739
a 82 59 739
a 59 83 585
a 83 59 585
a 59 84 531
a 84 59 531
a 59 85 514
a 85 59 514
a 59 86 600
a 86 59 600
a 59 88 795
a 88 59 795
a 59 89 715
a 89 59 715
a 59 90 125
a 90 59 125
a 59 91 548
a 91 59 548
a 59 92 633
a 92 59 633
a 59 93 719
a 93 59 719
a 59 95 898
a 95 59 898
a 59 96 967
a 96 59 967
a 59 97 677
a 97 59 677
a 59 98 293
a 98 59 293
a 59 99 712
a 99 59 712
a 59 100 130
a 100 59 130
a 60 61 279
a 61 60 279
a 60 62 475
a 62 60 475
a 60 63 136
a 63 60 136
a 60 64 604
a 64 60 604
a 60 65 373
a 65 60 373
a 60 68 541
a 68 60 541
a 60 70 649
a 70 60 649
a 60 71 229
a 71 60 229
a 60 72 115
a 72 60 115
a 60 73 149
a 73 60 149
a 60 75 250
a 75 60 250
a 60 76 942
a 76 60 942
a 60 77 248
a 77 60 248
a 60 78 461
a 78 60 461
a 60 79 603
a 79 60 603
a 60 81 853
a 81 60 853
a 60 82 402
a 82 60 402
a 60 84 928
a 84 60 928
a 60 85 995
a 85 60 995
a 60 86 735
a 86 60 735
a 60 89 659
a 89 60 659
a 60 93 395
a 93 60 395
a 60 94 668
a 94 60 668
a 60 96 315
a 96 60 315
a 60 97 539
a 97 60 539
a 60 98 354
a 98 60 354
a 60 99 393
a 99 60 393
a 60 100 196
a 100 60 196
a 61 62 166
a 62 61 166
a 61 63 120
a 63 61 120
a 61 64 669
a 64 61 669
a 61 65 363
a 65 61 363
a 61 66 968
a 66 61 968
a 61 67 407
a 67 61 407
a 61 68 447
a 68 61 447
a 61 69 155
a 69 61 155
a 61 71 361
a 71 61 361
a 61 72 420
a 72 61 420
a 61 73 612
a 73 61 612
a 61 74 195
a 74 61 195
a 61 76 528
a 76 61 528
a 61 77 390
a 77 61 390
a 61 79 696
a 79 61 696
a 61 80 358
a 80 61 358
a 61 82 479
a 82 61 479
a 61 83 548
a 83 61 548
a 61 85 595
a 85 61 595
a 61 86 201
a 86 61 201
a 61 88 177
a 88 61 177
a 61 89 365
a 89 61 365
a 61 90 519
a 90 61 519
a 61 91 255
a 91 61 255
a 61 92 591
a 92 61 591
a 61 95 569
a 95 61 569
a 61 97 628
a 97 61 628
a 61 98 469
a 98 61 469
a 62 63 966
a 63 62 966
a 62 70 206
a 70 62 206
a 62 71 150
a 71 62 150
a 62 72 475
a 72 62 475
a 62 73 218
a 73 62 218
a 62 74 589
a 74 62 589
a 62 75 532
a 75 62 532
a 62 76 556
a 76 62 556
a 62 77 293
a 77 62 293
a 62 78 610
a 78 62 610
a 62 79 113
a 79 62 113
a 62 80 407
a 80 62 407
a 62 81 467
a 81 62 467
a 62 82 229
a 82 62 229
a 62 83 212
a 83 62 212
a 62 85 671
a 85 62 671
a 62 86 860
a 86 62 860
a 62 88 175
a 88 62 175
a 62 89 278
a 89 62 278
a 62 90 569
a 90 62 569
a 62 91 162
a 91 62 162
a 62 93 213
a 93 62 213
a 62 94 228
a 94 62 228
a 62 95 266
a 95 62 266
a 62 97 667
a 97 62 667
a 62 98 282
a 98 62 282
a 63 64 419
a 64 63 419
a 63 65 785
a 65 63 785
a 63 66 892
a 66 63 892
a 63 67 159
a 67 63 159
a 63 68 593
a 68 63 593
a 63 69 828
a 69 63 828
a 63 71 255
a 71 63 255
a 63 72 140
a 72 63 140
a 63 74 765
a 74 63 765
a 63 77 804
a 77 63 804
a 63 78 323
a 78 63 323
a 63 79 431
a 79 63 431
a 63 81 989
a 81 63 989
a 63 83 111
a 83 63 111
a 63 84 410
a 84 63 410
a 63 85 949
a 85 63 949
a 63 86 998
a 86 63 998
a 63 87 931
a 87 63 931
a 63 89 656
a 89 63 656
a 63 90 750
a 90 63 750
a 63 93 399
a 93 63 399
a 63 94 103
a 94 63 103
a 63 95 369
a 95 63 369
a 63 97 335
a 97 63 335
a 63 98 748
a 98 63 748
a 63 100 555
a 100 63 555
a 64 65 103
a 65 64 103
a 64 67 214
a 67 64 214
a 64 68 362
a 68 64 362
a 64 69 117
a 69 64 117
a 64 72 598
a 72 64 598
a 64 74 604
a 74 64 604
a 64 75 341
a 75 64 341
a 64 77 359
a 77 64 359
a 64 78 989
a 78 64 989
a 64 80 812
a 80 64 812
a 64 81 721
a 81 64 721
a 64 82 931
a 82 64 931
a 64 84 476
a 84 64 476
a 64 85 498
a 85 64 498
a 64 86 368
a 86 64 368
a 64 87 812
a 87 64 812
a 64 88 231
a 88 64 231
a 64 89 809
a 89 64 809
a 64 91 195
a 91 64 195
a 64 92 914
a 92 64 914
a 64 94 122
a 94 64 122
a 64 96 654
a 96 64 654
a 64 97 670
a 97 64 670
a 64 98 831
a 98 64 831
a 64 99 207
a 99 64 207
a 64 100 844
a 100 64 844
a 65 66 598
a 66 65 598
a 65 67 911
a 67 65 911
a 65 68 134
a 68 65 134
a 65 70 517
a 70 65 517
a 65 71 356
a 71 65 356
a 65 72 250
a 72 65 250
a 65 73 586
a 73 65 586
a 65 74 662
a 74 65 662
a 65 75 791
a 75 65 791
a 65 76 136
a 76 65 136
a 65 79 849
a 79 65 849
a 65 80 366
a 80 65 366
a 65 81 455
a 81 65 455
a 65 82 455
a 82 65 455
a 65 83 780
a 83 65 780
a 65 86 745
a 86 65 745
a 65 87 279
a 87 65 279
a 65 89 903
a 89 65 903
a 65 90 485
a 90 65 485
a 65 91 584
a 91 65 584
a 65 92 416
a 92 65 416
a 65 96 253
a 96 65 253
a 65 97 541
a 97 65 541
a 65 99 328
a 99 65 328
a 65 100 647
a 100 65 647
a 66 68 889
a 68 66 889
a 66 69 278
a 69 66 278
a 66 70 256
a 70 66 256
a 66 71 736
a 71 66 736
a 66 72 538
a 72 66 538
a 66 73 229
a 73 66 229
a 66 75 251
a 75 66 251
a 66 77 459
a 77 66 459
a 66 80 792
a 80 66 792
a 66 81 231
a 81 66 231
a 66 85 482
a 85 66 482
a 66 86 569
a 86 66 569
a 66 87 995
a 87 66 995
a 66 88 452
a 88 66 452
a 66 89 702
a 89 66 702
a 66 90 685
a 90 66 685
a 66 91 713
a 91 66 713
a 66 92 872
a 92 66 872
a 66 94 502
a 94 66 502
a 66 95 109
a 95 66 109
a 66 97 809
a 97 66 809
a 66 98 121
a 98 66 121
a 66 99 849
a 99 66 849
a 67 68 266
a 68 67 266
a 67 69 175
a 69 67 175
a 67 72 839
a 72 67 839
a 67 75 916
a 75 67 916
a 67 76 329
a 76 67 329
a 67 77 240
a 77 67 240
a 67 78 377
a 78 67 377
a 67 79 736
a 79 67 736
a 67 80 336
a 80 67 336
a 67 81 855
a 81 67 855
a 67 83 493
a 83 67 493
a 67 85 241
a 85 67 241
a 67 88 161
a 88 67 161
a 67 89 916
a 89 67 916
a 67 93 136
a 93 67 136
a 67 94 769
a 94 67 769
a 67 95 513
a 95 67 513
a 67 96 545
a 96 67 545
a 67 97 567
a 97 67 567
a 67 99 845
a 99 67 845
a 67 100 618
a 100 67 618
a 68 69 725
a 69 68 725
a 68 70 573
a 70 68 573
a 68 71 292
a 71 68 292
a 68 72 189
a 72 68 189
a 68 73 800
a 73 68 800
a 68 74 199
a 74 68 199
a 68 75 389
a 75 68 389
a 68 76 172
a 76 68 172
a 68 77 502
a 77 68 502
a 68 78 661
a 78 68 661
a 68 81 378
a 81 68 378
a 68 82 162
a 82 68 162
a 68 83 368
a 83 68 368
a 68 85 648
a 85 68 648
a 68 86 870
a 86 68 870
a 68 87 304
a 87 68 304
a 68 88 447
a 88 68 447
a 68 89 871
a 89 68 871
a 68 90 126
a 90 68 126
a 68 91 410
a 91 68 410
a 68 92 209
a 92 68 209
a 68 93 611
a 93 68 611
a 68 95 797
a 95 68 797
a 68 96 970
a 96 68 970
a 68 97 620
a 97 68 620
a 68 98 585
a 98 68 585
a 68 100 779
a 100 68 779
a 69 70 843
a 70 69 843
a 69 71 502
a 71 69 502
a 69 72 865
a 72 69 865
a 69 73 529
a 73 69 529
a 69 76 642
a 76 69 642
a 69 78 674
a 78 69 674
a 69 79 351
a 79 69 351
a 69 80 261
a 80 69 261
a 69 81 432
a 81 69 432
a 69 82 737
a 82 69 737
a 69 83 538
a 83 69 538
a 69 84 779
a 84 69 779
a 69 85 621
a 85 69 621
a 69 86 269
a 86 69 269
a 69 87 748
a 87 69 748
a 69 88 835
a 88 69 835
a 69 89 965
a 89 69 965
a 69 91 939
a 91 69 939
a 69 92 888
a 92 69 888
a 69 93 947
a 93 69 947
a 69 94 813
a 94 69 813
a 69 96 536
a 96 69 536
a 69 97 505
a 97 69 505
a 69 98 190
a 98 69 190
a 69 99 675
a 99 69 675
a 69 100 617
a 100 69 617
a 70 73 278
a 73 70 278
a 70 76 774
a 76 70 774
a 70 77 200
a 77 70 200
a 70 79 613
a 79 70 613
a 70 80 137
a 80 70 137
a 70 81 306
a 81 70 306
a 70 82 760
a 82 70 760
a 70 83 226
a 83 70 226
a 70 84 407
a 84 70 407
a 70 85 970
a 85 70 970
a 70 86 105
a 86 70 105
a 70 89 652
a 89 70 652
a 70 90 297
a 90 70 297
a 70 91 323
a 91 70 323
a 70 92 421
a 92 70 421
a 70 95 159
a 95 70 159
a 70 96 513
a 96 70 513
a 70 97 748
a 97 70 748
a 70 98 610
a 98 70 610
a 70 99 222
a 99 70 222
a 70 100 334
a 100 70 334
a 71 72 571
a 72 71 571
a 71 73 261
a 73 71 261
a 71 75 329
a 75 71 329
a 71 76 432
a 76 71 432
a 71 77 527
a 77 71 527
a 71 78 509
a 78 71 509
a 71 80 218
a 80 71 218
a 71 82 511
a 82 71 511
a 71 85 128
a 85 71 128
a 71 88 462
a 88 71 462
a 71 89 989
a 89 71 989
a 71 90 101
a 90 71 101
a 71 93 764
a 93 71 764
a 71 94 667
a 94 71 667
a 71 95 538
a 95 71 538
a 71 96 360
a 96 71 360
a 71 98 935
a 98 71 935
a 71 99 619
a 99 71 619
a 71 100 189
a 100 71 189
a 72 73 453
a 73 72 453
a 72 74 284
a 74 72 284
a 72 75 587
a 75 72 587
a 72 76 459
a 76 72 459
a 72 77 815
a 77 72 815
a 72 79 197
a 79 72 197
a 72 80 750
a 80 72 750
a 72 81 881
a 81 72 881
a 72 82 101
a 82 72 101
a 72 85 952
a 85 72 952
a 72 86 698
a 86 72 698
a 72 88 473
a 88 72 473
a 72 89 256
a 89 72 256
a 72 90 721
a 90 72 721
a 72 91 508
a 91 72 508
a 72 93 186
a 93 72 186
a 72 94 198
a 94 72 198
a 72 95 889
a 95 72 889
a 72 96 551
a 96 72 551
a 72 97 117
a 97 72 117
a 72 98 813
a 98 72 813
a 72 99 242
a 99 72 242
a 72 100 438
a 100 72 438
a 73 74 302
a 74 73 302
a 73 75 626
a 75 73 626
a 73 76 101
a 76 73 101
a 73 77 855
a 77 73 855
a 73 78 147
a 78 73 147
a 73 79 404
a 79 73 404
a 73 80 543
a 80 73 543
a 73 82 517
a 82 73 517
a 73 83 868
a 83 73 868
a 73 84 533
a 84 73 533
a 73 90 162
a 90 73 162
a 73 91 817
a 91 73 817
a 73 92 914
a 92 73 914
a 73 93 593
a 93 73 593
a 73 94 496
a 94 73 496
a 73 95 156
a 95 73 156
a 73 96 726
a 96 73 726
a 73 97 326
a 97 73 326
a 73 98 734
a 98 73 734
a 73 99 276
a 99 73 276
a 73 100 706
a 100 73 706
a 74 75 264
a 75 74 264
a 74 76 713
a 76 74 713
a 74 77 982
a 77 74 982
a 74 79 323
a 79 74 323
a 74 82 768
a 82 74 768
a 74 84 621
a 84 74 621
a 74 85 171
a 85 74 171
a 74 86 188
a 86 74 188
a 74 87 744
a 87 74 744
a 74 88 751
a 88 74 751
a 74 89 779
a 89 74 779
a 74 90 329
a 90 74 329
a 74 91 687
a 91 74 687
a 74 92 550
a 92 74 550
a 74 93 235
a 93 74 235
a 74 94 383
a 94 74 383
a 74 95 408
a 95 74 408
a 74 96 191
a 96 74 191
a 74 97 206
a 97 74 206
a 74 98 735
a 98 74 735
a 74 100 852
a 100 74 852
a 75 76 891
a 76 75 891
a 75 78 256
a 78 75 256
a 75 79 451
a 79 75 451
a 75 80 237
a 80 75 237
a 75 81 840
a 81 75 840
a 75 82 474
a 82 75 474
a 75 83 436
a 83 75 436
a 75 89 861
a 89 75 861
a 75 90 617
a 90 75 617
a 75 91 683
a 91 75 683
a 75 92 852
a 92 75 852
a 75 93 572
a 93 75 572
a 75 94 346
a 94 75 346
a 75 95 537
a 95 75 537
a 75 97 154
a 97 75 154
a 75 99 375
a 99 75 375
a 76 77 567
a 77 76 567
a 76 79 354
a 79 76 354
a 76 83 572
a 83 76 572
a 76 85 714
a 85 76 714
a 76 86 981
a 86 76 981
a 76 87 190
a 87 76 190
a 76 88 998
a 88 76 998
a 76 90 874
a 90 76 874
a 76 91 365
a 91 76 365
a 76 94 136
a 94 76 136
a 76 95 780
a 95 76 780
a 76 96 443
a 96 76 443
a 76 97 542
a 97 76 542
a 76 98 420
a 98 76 420
a 76 99 568
a 99 76 568
a 76 100 952
a 100 76 952
a 77 79 781
a 79 77 781
a 77 80 717
a 80 77 717
a 77 83 636
a 83 77 636
a 77 84 416
a 84 77 416
a 77 85 338
a 85 77 338
a 77 86 957
a 86 77 957
a 77 87 241
a 87 77 241
a 77 88 770
a 88 77 770
a 77 89 158
a 89 77 158
a 77 92 660
a 92 77 660
a 77 93 355
a 93 77 355
a 77 95 687
a 95 77 687
a 77 96 925
a 96 77 925
a 77 97 455
a 97 77 455
a 77 99 623
a 99 77 623
a 78 79 975
a 79 78 975
a 78 80 707
a 80 78 707
a 78 81 301
a 81 78 301
a 78 83 540
a 83 78 540
a 78 89 683
a 89 78 683
a 78 90 379
a 90 78 379
a 78 91 575
a 91 78 575
a 78 95 516
a 95 78 516
a 78 96 112
a 96 78 112
a 78 97 754
a 97 78 754
a 78 98 190
a 98 78 190
a 78 99 341
a 99 78 341
a 78 100 260
a 100 78 260
a 79 82 156
a 82 79 156
a 79 83 244
a 83 79 244
a 79 85 103
a 85 79 103
a 79 86 943
a 86 79 943
a 79 87 117
a 87 79 117
a 79 88 430
a 88 79 430
a 79 89 604
a 89 79 604
a 79 90 350
a 90 79 350
a 79 93 775
a 93 79 775
a 79 94 549
a 94 79 549
a 79 95 192
a 95 79 192
a 79 97 405
a 97 79 405
a 79 98 420
a 98 79 420
a 79 99 535
a 99 79 535
a 80 81 191
a 81 80 191
a 80 82 465
a 82 80 465
a 80 84 644
a 84 80 644
a 80 85 635
a 85 80 635
a 80 86 416
a 86 80 416
a 80 87 313
a 87 80 313
a 80 88 543
a 88 80 543
a 80 89 943
a 89 80 943
a 80 90 513
a 90 80 513
a 80 92 465
a 92 80 465
a 80 94 550
a 94 80 550
a 80 95 780
a 95 80 780
a 80 96 323
a 96 80 323
a 80 97 445
a 97 80 445
a 80 98 499
a 98 80 499
a 80 99 564
a 99 80 564
a 80 100 700
a 100 80 700
a 81 83 229
a 83 81 229
a 81 84 505
a 84 81 505
a 81 86 100
a 86 81 100
a 81 87 327
a 87 81 327
a 81 89 393
a 89 81 393
a 81 90 427
a 90 81 427
a 81 91 597
a 91 81 597
a 81 92 989
a 92 81 989
a 81 93 128
a 93 81 128
a 81 94 914
a 94 81 914
a 81 95 935
a 95 81 935
a 81 96 391
a 96 81 391
a 81 97 621
a 97 81 621
a 81 98 550
a 98 81 550
a 81 100 321
a 100 81 321
a 82 83 596
a 83 82 596
a 82 84 498
a 84 82 498
a 82 85 495
a 85 82 495
a 82 87 307
a 87 82 307
a 82 88 305
a 88 82 305
a 82 89 730
a 89 82 730
a 82 90 345
a 90 82 345
a 82 91 510
a 91 82 510
a 82 92 600
a 92 82 600
a 82 93 357
a 93 82 357
a 82 94 878
a 94 82 878
a 82 95 553
a 95 82 553
a 82 96 373
a 96 82 373
a 82 97 898
a 97 82 898
a 82 99 649
a 99 82 649
a 82 100 363
a 100 82 363
a 83 84 127
a 84 83 127
a 83 85 704
a 85 83 704
a 83 86 459
a 86 83 459
a 83 87 644
a 87 83 644
a 83 88 655
a 88 83 655
a 83 89 525
a 89 83 525
a 83 90 238
a 90 83 238
a 83 91 508
a 91 83 508
a 83 92 815
a 92 83 815
a 83 94 268
a 94 83 268
a 83 96 885
a 96 83 885
a 83 97 834
a 97 83 834
a 83 98 484
a 98 83 484
a 83 99 350
a 99 83 350
a 83 100 940
a 100 83 940
a 84 85 458
a 85 84 458
a 84 87 541
a 87 84 541
a 84 88 322
a 88 84 322
a 84 89 776
a 89 84 776
a 84 90 300
a 90 84 300
a 84 91 596
a 91 84 596
a 84 92 999
a 92 84 999
a 84 93 141
a 93 84 141
a 84 95 181
a 95 84 181
a 84 96 431
a 96 84 431
a 84 97 192
a 97 84 192
a 84 98 558
a 98 84 558
a 84 100 758
a 100 84 758
a 85 86 696
a 86 85 696
a 85 88 539
a 88 85 539
a 85 89 961
a 89 85 961
a 85 90 681
a 90 85 681
a 85 91 602
a 91 85 602
a 85 93 346
a 93 85 346
a 85 94 528
a 94 85 528
a 85 95 221
a 95 85 221
a 85 96 720
a 96 85 720
a 85 97 745
a 97 85 745
a 85 98 985
a 98 85 985
a 85 99 458
a 99 85 458
a 85 100 529
a 100 85 529
a 86 87 361
a 87 86 361
a 86 88 366
a 88 86 366
a 86 91 131
a 91 86 131
a 86 92 681
a 92 86 681
a 86 94 427
a 94 86 427
a 86 95 283
a 95 86 283
a 86 97 669
a 97 86 669
a 86 98 780
a 98 86 780
a 86 99 940
a 99 86 940
a 86 100 122
a 100 86 122
a 87 90 764
a 90 87 764
a 87 91 121
a 91 87 121
a 87 93 578
a 93 87 578
a 87 95 647
a 95 87 647
a 87 99 179
a 99 87 179
a 87 100 693
a 100 87 693
a 88 89 930
a 89 88 930
a 88 90 970
a 90 88 970
a 88 91 213
a 91 88 213
a 88 92 314
a 92 88 314
a 88 93 601
a 93 88 601
a 88 94 604
a 94 88 604
a 88 95 547
a 95 88 547
a 88 96 567
a 96 88 567
a 88 97 186
a 97 88 186
a 88 99 695
a 99 88 695
a 88 100 118
a 100 88 118
a 89 91 815
a 91 89 815
a 89 92 382
a 92 89 382
a 89 94 710
a 94 89 710
a 89 95 308
a 95 89 308
a 89 96 825
a 96 89 825
a 89 97 585
a 97 89 585
a 89 98 783
a 98 89 783
a 89 99 168
a 99 89 168
a 90 91 285
a 91 90 285
a 90 92 529
a 92 90 529
a 90 93 884
a 93 90 884
a 90 94 275
a 94 90 275
a 90 95 169
a 95 90 169
a 90 97 866
a 97 90 866
a 90 99 616
a 99 90 616
a 90 100 760
a 100 90 760
a 91 92 453
a 92 91 453
a 91 93 836
a 93 91 836
a 91 94 126
a 94 91 126
a 91 96 124
a 96 91 124
a 91 97 515
a 97 91 515
a 91 98 210
a 98 91 210
a 91 99 823
a 99 91 823
a 91 100 578
a 100 91 578
a 92 94 358
a 94 92 358
a 92 95 417
a 95 92 417
a 92 96 149
a 96 92 149
a 92 97 994
a 97 92 994
a 92 98 176
a 98 92 176
a 92 99 976
a 99 92 976
a 93 94 437
a 94 93 437
a 93 96 622
a 96 93 622
a 93 97 375
a 97 93 375
a 93 99 514
a 99 93 514
a 93 100 283
a 100 93 283
a 94 96 688
a 96 94 688
a 94 97 589
a 97 94 589
a 94 98 370
a 98 94 370
a 94 99 628
a 99 94 628
a 94 100 474
a 100 94 474
a 95 97 614
a 97 95 614
a 95 98 315
a 98 95 315
a 95 99 132
a 99 95 132
a 95 100 157
a 100 95 157
a 96 97 986
a 97 96 986
a 96 98 898
a 98 96 898
a 96 99 198
a 99 96 198
a 96 100 796
a 100 96 796
a 97 98 253
a 98 97 253
a 97 99 425
a 99 97 425
a 98 99 515
a 99 98 515
a 98 100 291
a 100 98 291
